Item(Light Tan,BerryGo,$20.99,https://www.amazon.com/BerryGo-Womens-Casual-Stretchy-Skinny/dp/B071WK7B2Z?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B071WK7B2Z)
Item(,binifiMux,$5.15,https://www.amazon.com/binifiMux-Elastic-Clothing-Trousers-Drawers/dp/B073YMWTJ9?SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B073YMWTJ9)
Item(Black & White (Sewing Pattern),Kannik's Korner Patterns,$17.95,https://www.amazon.com/Waisted-1790-1810-Trousers-Pattern-Sizes/dp/B0029YKRH6?SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0029YKRH6)
Item(,Sungrace,$15.00,https://www.amazon.com/Adjustable-Elastic-Pants-Extenders-Extender/dp/B075196LQK?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B075196LQK)
Item(,Creative Publishing International,$24.99,https://www.amazon.com/Making-Trousers-Men-Women-Multimedia/dp/1589234499?SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1589234499)
Item(,Tatuo,$12.99,https://www.amazon.com/Tatuo-Sewing-Closure-Trousers-Silver/dp/B079CGHVXP?SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B079CGHVXP)
Item(,Vancool,$8.99,https://www.amazon.com/6-Pack-Denim-Waist-Extenders-Trousers/dp/B072Z72W37?SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B072Z72W37)
Item(Blue,MonkeyJack,$2.69,https://www.amazon.com/MonkeyJack-Waistband-Extender-Extenders-Maternity/dp/B078SV7VHD?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B078SV7VHD)
Item(Silver,MagiDeal,$1.84,https://www.amazon.com/MagiDeal-Hemline-Garment-Trousers-Sewing/dp/B074JBZWCR?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B074JBZWCR)
Item(,Sungrace,$15.00,https://www.amazon.com/Sungrace-Collar-Buttons-Extenders-Trouser/dp/B06XSG6TXX?SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06XSG6TXX)
Item(white,BUTTERICK PATTERNS,$8.75,https://www.amazon.com/Butterick-Patterns-Misses-Trousers-6-8-10-12-14/dp/B005QSWNQU?SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B005QSWNQU)
Item(Silver,Trimming Shop London Ltd,$3.25,https://www.amazon.com/pairs-Trouser-Hook-Bar-Trimming/dp/B01N3ZGKKP?SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01N3ZGKKP)
Item(,PRYM,$5.33,https://www.amazon.com/PRYM-265227-Trouser-silver-coloured-pieces/dp/B00DOX70U8?SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00DOX70U8)
Item(,SelfTek,$5.69,https://www.amazon.com/SelfTek-Adhesive-Trousers-Garment-Clothes/dp/B06XDZ7NLP?SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06XDZ7NLP)
Item(white,Outus,$11.99,https://www.amazon.com/Outus-Hemming-Trousers-Garment-Clothes/dp/B075K9QF5D?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B075K9QF5D)
Item(,eBoot,$5.99,https://www.amazon.com/eBoot-Collar-Extenders-Trouser-Collars/dp/B01GY5GHXI?SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01GY5GHXI)
Item(Black,Elogoog,$4.09,https://www.amazon.com/Elogoog-Womens-Patchwork-T-Shirt-Through/dp/B07BLWW45Q?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07BLWW45Q)
Item(,Yotako,$9.99,https://www.amazon.com/Extender-Pregnancy-Waistband-Extenders-Maternity/dp/B074754J3V?SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B074754J3V)
Item(,eZAKKA,$12.99,https://www.amazon.com/eZAKKA-Extenders-Extender-Maternity-Pregnancy/dp/B06VWTTGD9?SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06VWTTGD9)
Item(Silver,Yotako,$10.39,https://www.amazon.com/Extender-Yotako-Extenders-extender-Maternity/dp/B0746HNP6S?SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0746HNP6S)
Item(,Mtlee,$7.99,https://www.amazon.com/Mtlee-Pieces-Extender-Trousers-Colors/dp/B0792PN82G?SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0792PN82G)
Item(Silver,Funic,$6.89,https://www.amazon.com/Funic-Trousers-Tracksuit-Sweatpants-Drawstring/dp/B0792X5FLZ?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0792X5FLZ)
Item(,Vancool,$6.99,https://www.amazon.com/Vancool-5-Pack-Adjustable-Elastic-Extender/dp/B072Z9WVPD?SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B072Z9WVPD)
Item(,eBoot,$5.49,https://www.amazon.com/eBoot-Collar-Extenders-Trouser-Collars/dp/B01M4IRPAP?SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01M4IRPAP)
Item(black,HHR,$53.99,https://www.amazon.com/HWK-Breathable-Waterproof-Motorbike-Motorcycle/dp/B072MDZRH4?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B072MDZRH4)
Item(Black,Riding Tribe,$69.99,https://www.amazon.com/Riding-Tribe-Motorcycle-Motorbike-Protective/dp/B0799GDF8H?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0799GDF8H)
Item(Yellow,Forever,$30.93,https://www.amazon.com/Forever-Waterproof-Rainsuit-Visibility-Trouser/dp/B00PN4S2LM?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00PN4S2LM)
Item(Black,Sumen,$12.59,https://www.amazon.com/Trousers-Sumen-Casual-Women-Fashion/dp/B071W1XZCK?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B071W1XZCK)
Item(Anthracite,BMW,$215.31,https://www.amazon.com/BMW-Genuine-Motorcycle-Trousers-Anthracite/dp/B00K8NAEF0?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00K8NAEF0)
Item(Black,Beautyvan,$9.99,https://www.amazon.com/Beautyvan-Fashion-Trousers-Sweatpants-Sportwear/dp/B0791VRVNQ?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0791VRVNQ)
Item(Blue,Sumen,$8.59,https://www.amazon.com/Sumen-Fashion-Womens-Casual-Trousers/dp/B0723CFKMM?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0723CFKMM)
Item(Black,Minisoya,$10.01,https://www.amazon.com/Minisoya-Drawstring-Leggings-Sweatpants-Trousers/dp/B07B8LN5JB?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07B8LN5JB)
Item(Black,Todaies-Women Pants,$7.99,https://www.amazon.com/Leggings-Todaies-Applique-Trousers-Pants/dp/B076HNP71C?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B076HNP71C)
Item(Camo,Juicy Trendz,$129.99,https://www.amazon.com/Juicy-Trendz-Motorcycle-Motorbike-Waterproof/dp/B01FZ473O6?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01FZ473O6)
Item(Black,Minisoya,$7.47,https://www.amazon.com/Minisoya-Fashion-Leggings-Trousers-Jeggings/dp/B07BBCQ7R5?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07BBCQ7R5)
Item(Blue,Boomboom,$8.36,https://www.amazon.com/Clothes-Boomboom-Stretch-Elastic-Trousers/dp/B074SJ141Q?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B074SJ141Q)
Item(Khaki,Todaies-Men pants,$10.29,https://www.amazon.com/Todaies-Clearance-Trousers-Sweatpants-Sportwear/dp/B0798DMHG3?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0798DMHG3)
Item(Black,BMW,$343.40,https://www.amazon.com/BMW-Genuine-Motorcycle-Airflow-Trousers/dp/B00K8N677Y?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00K8N677Y)
Item(Multicolor,Fiaya,$7.49,https://www.amazon.com/Fiaya-Fitness-Leggings-Trousers-Multicolor/dp/B07BWFP6K8?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07BWFP6K8)
Item(Black,MOOTOO,$56.99,https://www.amazon.com/Motorcycle-Trousers-Pantalon-Windproof-Motobike/dp/B076Q9BZHZ?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B076Q9BZHZ)
Item(Blue,Fenteer,$46.99,https://www.amazon.com/Fenteer-Protective-Welding-Trousers-Clothing/dp/B0793S36FB?SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0793S36FB)
Item(Light Blue,AIMTOPPY,$9.90,https://www.amazon.com/Trousers-AIMTOPPY-Stretchy-Ripped-Destroyed/dp/B07B9RR7XM?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07B9RR7XM)
Item(Blue,Sharemen,$10.50,https://www.amazon.com/Sharemen-Toddler-T-Shirt-Trousers-7-8Years/dp/B077K4LYRF?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B077K4LYRF)
Item(Black,Newfacelook,$89.99,https://www.amazon.com/Newfacelook-Motorcycle-Motorbike-Reinforced-Protection/dp/B00JS2JUAC?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00JS2JUAC)
Item(Strip White+grey,Weixinbuy,$8.59,https://www.amazon.com/Weixinbuy-Unisex-Toddler-Elastic-Trousers/dp/B075YR36CL?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B075YR36CL)
Item(Panda,Welen,$5.99,https://www.amazon.com/Welen-Cotton-Pattern-Casual-Trousers/dp/B019GQVOJY?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B019GQVOJY)
Item(Black,Boomboom,$5.99,https://www.amazon.com/Boomboom-Trousers-Juniors-Fashion-Sweatpants/dp/B079DNJYKH?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B079DNJYKH)
Item(A,Weixinbuy,$8.59,https://www.amazon.com/Weixinbuy-Toddler-Girls-Autumn-Trousers/dp/B01HXXNJ18?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01HXXNJ18)
Item(Gray,Nosii,$14.99,https://www.amazon.com/Nosii-Newborn-Suspender-Trousers-Clothes/dp/B076Z9DQL1?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B076Z9DQL1)
Item(Light Blue,Hometom,$9.99,https://www.amazon.com/Denim-Trousers-Hometom-Zipper-Stretch/dp/B076J6ZJL3?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B076J6ZJL3)
Item(Pink,MiyaSudy,$7.11,https://www.amazon.com/MiyaSudy-Girls-Floral-Trousers-Casual/dp/B072QB1ZT3?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B072QB1ZT3)
Item(Cactus,puseky,$6.99,https://www.amazon.com/puseky-Infant-Newborn-Crawling-Trousers/dp/B075D3FCJY?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B075D3FCJY)
Item(Gold,CHRISTYLE,$3.89,https://www.amazon.com/Fashion-Meryl-Skinny-Leggings-Trousers/dp/B075XH5YJF?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B075XH5YJF)
Item(Gray,Buedvo,$7.88,https://www.amazon.com/Buedvo-Dinosaurs-Newborn-Trousers-6-12Months/dp/B01N5OL1OT?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01N5OL1OT)
Item(White,PHOTNO,$12.68,https://www.amazon.com/PHOTNO-outfit-Toddler-T-Shirt-Trousers/dp/B06XQ1W8QG?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06XQ1W8QG)
Item(Black&blue,ABEE,$10.99,https://www.amazon.com/Toddler-T-shirt-Trousers-Outfits-Clothes/dp/B01NADGAHK?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01NADGAHK)
Item(Set 1 (3 Pack),VWU,$18.99,https://www.amazon.com/VWU-Cartoon-Animal-Leggings-Trousers/dp/B06WP2R1ZS?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06WP2R1ZS)
Item(3#,Winzik,$9.55,https://www.amazon.com/Winzik-Newborn-Outfits-Children-Trousers/dp/B071RVFY6X?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B071RVFY6X)
Item(Jeans,EGELEXY,$19.99,https://www.amazon.com/Clothing-Turn-Down-Collar-Suspender-Trousers/dp/B01E8BPUJ2?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01E8BPUJ2)
Item(Grey,EGELEXY,$14.99,https://www.amazon.com/EGELEXY-Dinosaur-Trouser-Bottoms-Toddler/dp/B071FKPBWN?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B071FKPBWN)
Item(Gray,Darkyazi,$20.56,https://www.amazon.com/Darkyazi-Jumpsuits-Jumpsuit-Toddler-Trousers/dp/B071K5P5MC?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B071K5P5MC)
Item(Black,FANGUO,$18.99,https://www.amazon.com/Infant-Toddler-Bottom-Winter-Trousers/dp/B07795VK8D?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07795VK8D)
Item(Black,DaySeventh,$13.99,https://www.amazon.com/DaySeventh-Toddler-Clothes-T-shirt-Trousers/dp/B01MF4LD6L?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01MF4LD6L)
Item(Rose Red,Calsunbaby,$4.68,https://www.amazon.com/Calsunbaby-Newborn-Floral-Leggings-Trousers/dp/B078Q7YDFF?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B078Q7YDFF)
Item(Gray,Mstarry,$4.15,https://www.amazon.com/Mstarry-Dinosaurs-Elasticity-Comfortable-Trousers/dp/B074T8Y6LS?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B074T8Y6LS)
Item(Gray,Gemgeny,$19.99,https://www.amazon.com/Gemgeny-Jumpsuits-Jumpsuit-Toddler-Trousers/dp/B074GZJSMP?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B074GZJSMP)
Item(Green,BOBORA,$9.28,https://www.amazon.com/BOBORA-Girls-Pattern-Bottoms-Trousers/dp/B01LZ2FWM3?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01LZ2FWM3)
Item(Dark Blue,Minisoya,$7.84,https://www.amazon.com/Minisoya-Toddler-Shoulder-Sunflower-Bell-Bottoms/dp/B07B6817LR?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07B6817LR)
Item(Black,Ding Dong,$12.99,https://www.amazon.com/Ding-dong-Girls-Striped-Pants-12-18M/dp/B01KXWF5ZO?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01KXWF5ZO)
Item(Green,Winzik,$7.50,https://www.amazon.com/Winzik-Newborn-Infant-Outfits-Trousers/dp/B071VMTTJ2?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B071VMTTJ2)
Item(Red,BANGELY,$15.99,https://www.amazon.com/BANGELY-Christmas-Sleeve-Striped-6-12Months/dp/B074P21V64?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B074P21V64)
Item(Blue,Efaster®,$15.78,https://www.amazon.com/Efaster-Toddler-Handsome-T-shirt-Trousers/dp/B01KVGVXG2?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01KVGVXG2)
Item(White,Charm Kingdom,,https://www.amazon.com/Charm-Kingdom-Toddler-T-Shirt-Trousers/dp/B077PPPGMX?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B077PPPGMX)
Item(Black,MChoice,$6.99,https://www.amazon.com/Clothes-Mchoice-Children-Zipper-Trousers/dp/B01N8TD87I?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01N8TD87I)
Item(Dark Gray,Fheaven,$7.65,https://www.amazon.com/Fheaven-Fitness-Leggings-Running-Stretch/dp/B079HNR5LF?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B079HNR5LF)
Item(Blue,Charm Kingdom,$2.97,https://www.amazon.com/Toddler-Organic-Casual-Eelastic-Trousers/dp/B076BHMNXS?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B076BHMNXS)
Item(Gray,MIAKTA,$13.88,https://www.amazon.com/MIAKTA-Unisex-Casual-Cotton-Trousers/dp/B078YQPQW2?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B078YQPQW2)
Item(Green,Fineser,$9.59,https://www.amazon.com/Fineser-Toddler-Outfits-Pullover-Clothes/dp/B077XM7N8S?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B077XM7N8S)
Item(Models of 3,Toptim,$12.86,https://www.amazon.com/Toptim-Stockings-Panty-hose-Toddlers-Leggings/dp/B076M39HJQ?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B076M39HJQ)
Item(Blue,PHOTNO,$10.59,https://www.amazon.com/PHOTNO-outfit-Toddler-T-Shirt-Trousers/dp/B06XP271CH?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06XP271CH)
Item(Stripe+denim,Loveble,$11.06,https://www.amazon.com/Loveble-Clothes-Stripes-Suspender-Trousers/dp/B073RHTQZC?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B073RHTQZC)
Item(golden,Hotone,$4.49,https://www.amazon.com/Fashion-Skinny-Leggings-Trousers-Golden/dp/B0188ZUKFI?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0188ZUKFI)
Item(White,pretty.W,$3.99,https://www.amazon.com/Toddler-Trousers-Lantern-Leggings-Britches/dp/B076D4YSST?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B076D4YSST)
Item(Navy,Foutou,$10.35,https://www.amazon.com/Foutou-Cotton-Bottoms-Trousers-Leggings/dp/B077TDH5Z8?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B077TDH5Z8)
Item(White,Tootu Pant,$7.99,https://www.amazon.com/Tootu-Womens-Casual-Jogging-Trousers/dp/B07B5YY99B?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07B5YY99B)
Item(Red,TLoowyTM,$4.99,https://www.amazon.com/Clearance-Leggings-Stretchy-Trouser-Workout/dp/B079NYYZ3P?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B079NYYZ3P)
Item(Denim,BMW,$213.50,https://www.amazon.com/BMW-Genuine-Motorcycle-Fivepocket-Trousers/dp/B00K8NDQ82?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00K8NDQ82)
Item(Black 4,Todaies-Women Pants,$5.69,https://www.amazon.com/Leggings-Todaies-Pants-Running-Trouser/dp/B076HMJD4T?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B076HMJD4T)
Item(Black,BMW,$343.40,https://www.amazon.com/BMW-Genuine-Motorcycle-Airflow-Trousers/dp/B00K8N6XUU?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00K8N6XUU)
Item(,SequoiaSpeed,,https://www.amazon.com/Sequoia-SR-2394-40-Trousers-Protection-Motorcycle/dp/B00S1X6ZTS?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00S1X6ZTS)
Item(Large,Oxford,$64.95,https://www.amazon.com/Oxford-LA422-Chillout-Trousers-LG/dp/B00SR2IQ2C?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00SR2IQ2C)
Item(Yellow,Portwest,$13.01,https://www.amazon.com/Portwest-Unisex-Trousers-Workwear-Safetywear/dp/B004X5C3QM?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B004X5C3QM)
Item(black,Ohmotor,$79.99,https://www.amazon.com/Ohmotor-Motorcycle-Protective-Breathable-Waterproof/dp/B071P47LX6?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B071P47LX6)
Item(Black,BMW,$201.18,https://www.amazon.com/BMW-Genuine-Motorcycle-Fivepocket-Trousers/dp/B00K8NDI2Q?psc=1&SubscriptionId=AKIAJVADVVC5WAOOAQHA&tag=scalaproject-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00K8NDI2Q)
